id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
336;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0435;0,2192;0,4036;0,7155;0,9266;0,9818;1,0;0,8931;0,7704;0,5228;0,2205;0,0454;0,002;0,0003;0,0;0,0;0,0;0,0001
337;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0428;0,2133;0,4562;0,6336;0,8473;1,0;0,9724;0,86;0,7885;0,5429;0,2237;0,0563;0,0022;0,0003;0,0;0,0;0,0;0,0001
338;parcialmente_nublado;0,001;0,001;0,001;0,0012;0,0006;0,0047;0,0569;0,1807;0,3309;0,573;0,7481;0,846;0,7454;0,8114;0,5725;0,3472;0,1716;0,051;0,0056;0,0007;0,0006;0,0004;0,0003;0,0005
339;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0089;0,0658;0,3009;0,4292;0,4028;0,7244;0,6808;0,5054;0,521;0,328;0,2724;0,1726;0,0599;0,0043;0,0;0,0002;0,0018;0,0019;0,0019
340;parcialmente_nublado;0,001;0,001;0,001;0,0011;0,0009;0,0036;0,0566;0,1867;0,3844;0,7657;0,8974;0,7341;0,7973;0,6286;0,6204;0,4052;0,1882;0,0564;0,0051;0,0007;0,0006;0,0004;0,0004;0,0004
341;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0453;0,2535;0,4796;0,6844;0,8904;1,0;1,0;0,9302;0,7883;0,509;0,2446;0,044;0,002;0,0003;0,0;0,0;0,0;0,0001
342;parcialmente_nublado;0,001;0,0009;0,0011;0,0008;0,0009;0,0054;0,0516;0,1892;0,3462;0,7015;0,6604;0,8512;0,9597;0,6911;0,5199;0,4047;0,1944;0,0511;0,0059;0,0008;0,0007;0,0004;0,0004;0,0004
343;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0431;0,2143;0,4974;0,7145;0,9182;0,9407;0,939;0,9419;0,7538;0,564;0,2081;0,043;0,0021;0,0003;0,0;0,0;0,0;0,0001
344;parcialmente_nublado;0,0008;0,0008;0,001;0,001;0,001;0,0046;0,0485;0,1846;0,3713;0,5113;0,9205;0,9397;1,0;0,7109;0,6142;0,3369;0,2082;0,0523;0,0056;0,0008;0,0006;0,0004;0,0004;0,0004
345;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0525;0,2351;0,4944;0,6522;0,9255;1,0;0,8937;0,8796;0,7116;0,4948;0,2416;0,0422;0,002;0,0002;0,0;0,0;0,0;0,0001
346;parcialmente_nublado;0,0008;0,0008;0,0009;0,0011;0,0007;0,0041;0,0484;0,2011;0,3678;0,6286;1,0;0,9947;0,6579;0,8928;0,5256;0,4245;0,1809;0,0477;0,0046;0,0007;0,0006;0,0004;0,0003;0,0004
347;parcialmente_nublado;0,0012;0,0007;0,0013;0,0009;0,001;0,0037;0,0507;0,1868;0,4555;0,5219;0,7663;0,9393;0,8162;0,8203;0,5665;0,3356;0,2153;0,0421;0,0059;0,0006;0,0007;0,0004;0,0004;0,0004
348;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,0982;0,2458;0,3677;0,5195;0,5781;0,6597;0,8851;0,606;0,6212;0,3182;0,2171;0,0547;0,0051;0,0;0,0002;0,0021;0,0017;0,0019
349;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0421;0,2035;0,4778;0,658;0,9453;1,0;1,0;1,0;0,7511;0,4924;0,245;0,0463;0,0021;0,0003;0,0;0,0;0,0;0,0001
350;parcialmente_nublado;0,0011;0,0008;0,0011;0,001;0,0009;0,0046;0,0472;0,1659;0,3894;0,5414;0,7181;1,0;0,9572;0,6693;0,5127;0,3754;0,1675;0,0534;0,0047;0,0009;0,0006;0,0003;0,0004;0,0004
351;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,047;0,2205;0,4546;0,7297;0,8666;0,917;0,9129;0,9419;0,7301;0,3998;0,2413;0,0434;0,0022;0,0003;0,0;0,0;0,0;0,0001
352;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0489;0,2241;0,4764;0,6961;0,8413;1,0;0,9242;0,9052;0,7656;0,5359;0,2294;0,0455;0,0021;0,0003;0,0;0,0;0,0;0,0001
353;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0479;0,2031;0,4576;0,6902;0,892;0,9959;1,0;0,8497;0,6762;0,5233;0,2403;0,046;0,0021;0,0003;0,0;0,0;0,0;0,0001
354;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0467;0,238;0,4209;0,672;0,8569;1,0;1,0;0,826;0,7448;0,5124;0,2505;0,0427;0,0021;0,0003;0,0;0,0;0,0;0,0001
355;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0108;0,0924;0,2686;0,5728;0,452;0,7504;0,6929;0,7068;0,7189;0,5288;0,4357;0,2239;0,038;0,0038;0,0;0,0002;0,0018;0,0018;0,0016
356;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0436;0,2221;0,4567;0,668;0,7566;0,9793;1,0;0,9012;0,697;0,4909;0,2142;0,0499;0,002;0,0003;0,0;0,0;0,0;0,0001
357;parcialmente_nublado;0,0009;0,0009;0,0011;0,0011;0,0008;0,0043;0,0489;0,2188;0,442;0,5503;0,8527;0,9723;0,8583;0,7771;0,5734;0,3772;0,1901;0,0482;0,0058;0,0009;0,0006;0,0004;0,0004;0,0004
358;parcialmente_nublado;0,0013;0,0011;0,0011;0,0012;0,0008;0,0044;0,06;0,2264;0,4083;0,6093;0,889;0,8157;0,8728;0,6047;0,52;0,3607;0,1795;0,0534;0,0058;0,0009;0,0005;0,0004;0,0004;0,0005
359;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0419;0,234;0,4682;0,6556;0,7812;1,0;0,9526;0,8612;0,8059;0,544;0,2681;0,0435;0,002;0,0003;0,0;0,0;0,0;0,0001
360;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0118;0,0986;0,3385;0,3799;0,5744;0,5909;0,7695;0,6282;0,518;0,6049;0,3533;0,1933;0,0547;0,0042;0,0;0,0002;0,0015;0,0015;0,0019
361;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0099;0,0856;0,3324;0,2437;0,2739;0,6866;0,7877;0,5393;0,6518;0,4025;0,245;0,2452;0,058;0,006;0,0;0,0002;0,0011;0,0017;0,0023
362;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0085;0,0838;0,2822;0,2677;0,7202;0,8631;0,7651;0,5441;0,5728;0,4866;0,3172;0,1996;0,064;0,0035;0,0;0,0002;0,0014;0,0015;0,0016
363;parcialmente_nublado;0,0008;0,0009;0,0009;0,0011;0,0008;0,0047;0,0632;0,195;0,4165;0,6124;0,7463;0,7484;0,9065;0,7021;0,4817;0,4303;0,2172;0,0483;0,0054;0,0009;0,0006;0,0004;0,0004;0,0004
364;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,045;0,1956;0,4745;0,6508;0,8108;0,9163;1,0;0,9437;0,6483;0,5925;0,2262;0,0479;0,0021;0,0003;0,0;0,0;0,0;0,0001
365;parcialmente_nublado;0,001;0,0009;0,0009;0,001;0,0009;0,0053;0,0609;0,1576;0,3735;0,7043;0,8207;1,0;1,0;0,7858;0,5917;0,3604;0,1903;0,0505;0,0053;0,001;0,0006;0,0004;0,0005;0,0004
366;parcialmente_nublado;0,001;0,0008;0,001;0,0011;0,0009;0,0044;0,0511;0,2158;0,3682;0,5949;0,6885;0,9026;0,9215;0,7048;0,6097;0,3413;0,1956;0,0515;0,0056;0,0006;0,0007;0,0003;0,0004;0,0004
367;parcialmente_nublado;0,0011;0,001;0,0012;0,001;0,0007;0,0036;0,0484;0,1631;0,4248;0,5975;0,6962;0,8328;0,8041;0,7564;0,6061;0,3581;0,2056;0,063;0,0051;0,0007;0,0007;0,0003;0,0004;0,0004
368;parcialmente_nublado;0,0007;0,0009;0,0012;0,0011;0,0008;0,0045;0,0488;0,2112;0,3641;0,678;0,7217;0,6465;0,8303;0,7109;0,5597;0,3651;0,2376;0,0404;0,0052;0,001;0,0006;0,0004;0,0004;0,0005
369;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0132;0,0656;0,2237;0,3354;0,5042;0,7245;0,6213;0,7347;0,5837;0,5445;0,2354;0,2207;0,0687;0,0032;0,0;0,0002;0,0019;0,0014;0,0016
370;parcialmente_nublado;0,0011;0,001;0,001;0,001;0,0009;0,0037;0,0464;0,1705;0,3453;0,4847;0,7733;0,9245;0,6646;0,7819;0,6132;0,3555;0,2057;0,0492;0,0052;0,0007;0,0005;0,0004;0,0005;0,0004
371;nublado;0,0002;0,0;0,0;0,0001;0,0;0,0144;0,0931;0,3192;0,4402;0,55;0,5324;0,3688;0,755;0,5473;0,5166;0,3237;0,1246;0,0528;0,0038;0,0;0,0001;0,0016;0,0017;0,0018
372;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0035;0,0459;0,2284;0,4776;0,7157;0,9897;1,0;0,9977;0,9597;0,6718;0,5605;0,239;0,0454;0,0021;0,0003;0,0;0,0;0,0;0,0001
373;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0516;0,1981;0,4641;0,6872;1,0;1,0;0,963;0,8881;0,7388;0,5368;0,2187;0,0434;0,0023;0,0003;0,0;0,0;0,0;0,0001
374;parcialmente_nublado;0,001;0,0008;0,0011;0,0012;0,0008;0,0035;0,0517;0,1577;0,3604;0,7687;0,7837;0,9332;0,8318;0,8112;0,5513;0,3568;0,199;0,0522;0,0053;0,001;0,0005;0,0003;0,0004;0,0004
375;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0078;0,0915;0,2657;0,3809;0,6211;0,7653;0,9627;0,6826;0,6226;0,4407;0,2354;0,2465;0,0557;0,0032;0,0;0,0002;0,0011;0,0012;0,0015
376;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0424;0,2253;0,4916;0,7007;0,8425;0,9943;1,0;0,8052;0,7208;0,5111;0,235;0,047;0,0022;0,0003;0,0;0,0;0,0;0,0001
377;parcialmente_nublado;0,001;0,0008;0,0012;0,0012;0,0009;0,0035;0,058;0,1738;0,4254;0,558;0,7658;0,9281;0,9173;0,8351;0,706;0,4543;0,1978;0,0587;0,006;0,0008;0,0005;0,0003;0,0003;0,0004
378;parcialmente_nublado;0,0012;0,0009;0,0015;0,001;0,0008;0,0044;0,0501;0,172;0,3579;0,5588;0,7474;0,7032;0,894;0,6435;0,6646;0,4106;0,1746;0,0579;0,0067;0,0008;0,0005;0,0003;0,0004;0,0003
379;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0114;0,0983;0,2836;0,305;0,3857;0,8737;0,6877;0,7856;0,3428;0,4855;0,3112;0,2325;0,0587;0,0042;0,0;0,0002;0,0012;0,0015;0,0014
380;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0479;0,2322;0,4242;0,737;0,9355;0,9309;0,9109;0,8998;0,7634;0,5534;0,265;0,0422;0,0023;0,0003;0,0;0,0;0,0;0,0001
381;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0435;0,2308;0,379;0,6765;1,0;1,0;0,8927;0,922;0,6673;0,5161;0,2305;0,0494;0,0021;0,0003;0,0;0,0;0,0;0,0001
382;parcialmente_nublado;0,001;0,0009;0,0012;0,0011;0,0007;0,0053;0,0545;0,1704;0,4036;0,6164;0,6874;0,8385;0,9704;0,7867;0,6058;0,4261;0,187;0,0472;0,0052;0,0007;0,0006;0,0004;0,0004;0,0005
383;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0412;0,1913;0,4969;0,7386;0,9247;1,0;0,824;0,9023;0,7051;0,4752;0,2441;0,044;0,0019;0,0003;0,0;0,0;0,0;0,0001
384;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0424;0,2131;0,4181;0,745;0,879;0,961;0,9592;0,7968;0,7311;0,5015;0,237;0,0464;0,0021;0,0003;0,0;0,0;0,0;0,0001
385;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0458;0,207;0,4873;0,697;0,9005;1,0;0,9983;1,0;0,7452;0,5571;0,2012;0,0478;0,0023;0,0003;0,0;0,0;0,0;0,0001
386;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0464;0,1906;0,4503;0,804;0,8428;0,9343;1,0;0,8735;0,7064;0,4893;0,2237;0,0464;0,0022;0,0003;0,0;0,0;0,0;0,0001
387;parcialmente_nublado;0,001;0,0011;0,0011;0,0012;0,0006;0,0042;0,0591;0,204;0,3394;0,7072;0,8739;0,9365;0,9603;0,8925;0,5562;0,4761;0,1767;0,0545;0,0058;0,0008;0,0007;0,0004;0,0004;0,0005
388;parcialmente_nublado;0,0009;0,0009;0,0011;0,001;0,0008;0,0041;0,0572;0,1988;0,4119;0,6256;0,8095;0,8955;0,7763;0,6996;0,5138;0,5392;0,189;0,0573;0,0054;0,0007;0,0006;0,0004;0,0004;0,0004
389;parcialmente_nublado;0,001;0,0008;0,0012;0,0012;0,0008;0,0035;0,0509;0,1917;0,4037;0,5885;0,8432;0,9216;0,8101;0,8002;0,6033;0,2758;0,2153;0,0371;0,0061;0,0008;0,0006;0,0003;0,0005;0,0004
390;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0444;0,184;0,493;0,6996;0,9075;0,8893;1,0;0,9022;0,7651;0,5311;0,2277;0,05;0,002;0,0003;0,0;0,0;0,0;0,0001
391;parcialmente_nublado;0,0011;0,0009;0,001;0,0011;0,0008;0,004;0,0518;0,2035;0,44;0,4915;0,735;0,9063;1,0;0,6987;0,4637;0,4408;0,2099;0,0289;0,007;0,0008;0,0005;0,0004;0,0005;0,0004
392;parcialmente_nublado;0,0009;0,0006;0,0012;0,0011;0,0006;0,0047;0,0479;0,1811;0,3785;0,5756;0,8414;0,8029;1,0;0,5959;0,6263;0,3573;0,2182;0,0411;0,006;0,0008;0,0007;0,0003;0,0004;0,0004
393;parcialmente_nublado;0,0013;0,001;0,0008;0,0012;0,0009;0,0039;0,0612;0,1547;0,3877;0,5981;0,7988;0,8643;0,7735;0,8873;0,568;0,4627;0,1766;0,0581;0,0052;0,0006;0,0006;0,0004;0,0004;0,0003
394;parcialmente_nublado;0,0009;0,001;0,001;0,0011;0,0009;0,0033;0,0577;0,2182;0,4056;0,7076;0,8112;1,0;0,8589;0,72;0,5746;0,3077;0,1919;0,0455;0,0048;0,0009;0,0006;0,0004;0,0003;0,0004
395;parcialmente_nublado;0,001;0,0009;0,0013;0,001;0,0008;0,0039;0,0593;0,1673;0,3687;0,6729;0,8745;0,9241;0,8889;0,846;0,5829;0,4034;0,1741;0,0503;0,0049;0,0008;0,0006;0,0004;0,0004;0,0004
396;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0447;0,1918;0,4262;0,6894;0,9659;1,0;0,9214;0,8823;0,7033;0,5284;0,2364;0,0458;0,0021;0,0002;0,0;0,0;0,0;0,0001
397;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0451;0,1994;0,4764;0,7282;0,8679;0,9698;0,8608;0,8747;0,7152;0,5375;0,267;0,0458;0,0019;0,0003;0,0;0,0;0,0;0,0001
398;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0447;0,2172;0,4716;0,662;0,8787;0,9316;1,0;0,9604;0,7505;0,5286;0,2407;0,0485;0,0022;0,0003;0,0;0,0;0,0;0,0001
399;parcialmente_nublado;0,0009;0,001;0,0011;0,0011;0,0009;0,0042;0,0442;0,2038;0,3632;0,6041;0,9057;0,8856;0,8048;0,7066;0,5147;0,3872;0,1852;0,0456;0,0049;0,0007;0,0007;0,0004;0,0004;0,0004
400;parcialmente_nublado;0,0013;0,0007;0,0012;0,001;0,0008;0,0043;0,0536;0,2342;0,3144;0,6013;0,7678;0,7226;0,9632;0,7548;0,5579;0,464;0,2217;0,0501;0,0051;0,0009;0,0007;0,0005;0,0004;0,0004
401;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0113;0,1104;0,3072;0,4603;0,4822;0,7741;0,7097;0,5811;0,577;0,4845;0,3673;0,1571;0,0601;0,0034;0,0;0,0002;0,0014;0,0019;0,0021
402;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0123;0,0678;0,3006;0,4596;0,5449;0,6067;0,7079;0,4923;0,7727;0,5046;0,3644;0,2274;0,0563;0,0035;0,0;0,0002;0,0013;0,0014;0,0018
403;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0422;0,2116;0,4701;0,7236;0,832;0,9985;0,9496;0,9121;0,6399;0,4993;0,2449;0,0456;0,0018;0,0003;0,0;0,0;0,0;0,0001
404;parcialmente_nublado;0,0009;0,0009;0,0011;0,0009;0,0009;0,0042;0,0491;0,1638;0,5106;0,7428;0,721;0,7669;0,7842;0,8738;0,5746;0,3899;0,2008;0,0489;0,0064;0,0008;0,0007;0,0005;0,0004;0,0004
405;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0454;0,203;0,4685;0,6716;0,8708;0,9585;1,0;0,956;0,705;0,4625;0,2495;0,0449;0,0022;0,0003;0,0;0,0;0,0;0,0001
406;parcialmente_nublado;0,0011;0,001;0,0009;0,0011;0,0007;0,0036;0,0499;0,1966;0,3889;0,7195;0,616;0,9569;0,9145;1,0;0,5569;0,4189;0,1917;0,0502;0,006;0,0007;0,0008;0,0004;0,0005;0,0004
407;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0447;0,2001;0,4586;0,7217;0,8373;1,0;0,9505;0,9735;0,6295;0,42;0,2686;0,0479;0,0022;0,0003;0,0;0,0;0,0;0,0001
408;parcialmente_nublado;0,0012;0,001;0,001;0,0012;0,001;0,0036;0,0625;0,1732;0,4135;0,6406;0,712;0,7847;0,966;0,8877;0,6223;0,4192;0,1379;0,0534;0,0049;0,0008;0,0006;0,0003;0,0003;0,0005
409;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0034;0,0378;0,1977;0,4328;0,702;0,8408;0,8757;0,9829;0,8853;0,7181;0,5452;0,2568;0,0475;0,0021;0,0003;0,0;0,0;0,0;0,0001
410;parcialmente_nublado;0,001;0,0008;0,0012;0,0009;0,0008;0,0049;0,0506;0,1726;0,3729;0,5843;0,722;0,9607;1,0;0,7633;0,6738;0,3588;0,1994;0,0556;0,0053;0,0007;0,0005;0,0004;0,0004;0,0004
411;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,041;0,2321;0,435;0,7342;0,9168;1,0;1,0;0,86;0,8143;0,5234;0,2235;0,045;0,0019;0,0003;0,0;0,0;0,0;0,0001
412;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0415;0,2192;0,4546;0,7072;0,9092;0,8607;1,0;0,9165;0,6938;0,4937;0,2463;0,0494;0,0021;0,0003;0,0;0,0;0,0;0,0001
413;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0466;0,1909;0,4466;0,672;0,7958;1,0;0,8859;0,9943;0,7635;0,5616;0,2081;0,0446;0,0024;0,0003;0,0;0,0;0,0;0,0001
414;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0445;0,2145;0,3995;0,6349;0,8475;1,0;1,0;0,9681;0,8064;0,5473;0,2343;0,0471;0,0021;0,0003;0,0;0,0;0,0;0,0001
415;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0429;0,2114;0,4565;0,7199;0,9355;1,0;1,0;0,8282;0,7956;0,5628;0,2051;0,0512;0,0022;0,0003;0,0;0,0;0,0;0,0001
416;parcialmente_nublado;0,001;0,0008;0,0012;0,001;0,0005;0,0035;0,057;0,1886;0,3448;0,5142;0,8009;0,6571;0,9599;0,5404;0,5456;0,3897;0,1659;0,0491;0,0051;0,0007;0,0007;0,0005;0,0005;0,0004
417;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0433;0,2172;0,4169;0,6173;0,8368;1,0;1,0;0,881;0,7041;0,533;0,2285;0,0476;0,0022;0,0003;0,0;0,0;0,0;0,0001
418;parcialmente_nublado;0,0014;0,0007;0,0012;0,0013;0,0008;0,0042;0,0611;0,2068;0,4223;0,7062;0,8709;0,8401;0,8286;0,6803;0,6089;0,4311;0,1832;0,0538;0,0059;0,0006;0,0007;0,0004;0,0004;0,0004
419;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0453;0,2143;0,4391;0,8392;0,9836;0,9289;0,9889;0,8531;0,677;0,5539;0,2191;0,048;0,0019;0,0003;0,0;0,0;0,0;0,0001
420;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0445;0,2229;0,4311;0,7166;0,9347;1,0;0,896;0,9078;0,703;0,45;0,2437;0,0483;0,0021;0,0003;0,0;0,0;0,0;0,0001
421;parcialmente_nublado;0,0009;0,0009;0,0013;0,0012;0,0008;0,0029;0,0486;0,2092;0,3339;0,66;0,7991;1,0;0,8707;0,6292;0,709;0,4948;0,1966;0,0571;0,0062;0,0007;0,0006;0,0004;0,0004;0,0003
422;parcialmente_nublado;0,0011;0,001;0,0013;0,0012;0,0008;0,0037;0,0556;0,201;0,3994;0,6202;0,7655;0,8413;0,6693;0,7655;0,5677;0,3913;0,2072;0,0609;0,0053;0,0008;0,0006;0,0004;0,0003;0,0004
423;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0477;0,1879;0,4173;0,6508;0,8495;0,9896;1,0;0,9211;0,7655;0,5059;0,1979;0,0451;0,002;0,0003;0,0;0,0;0,0;0,0001
424;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0442;0,219;0,4195;0,7031;0,8416;0,8204;0,9956;0,9012;0,7071;0,5333;0,2652;0,0483;0,002;0,0003;0,0;0,0;0,0;0,0001
425;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0386;0,2241;0,4337;0,626;0,8596;1,0;1,0;0,8035;0,6889;0,5128;0,2632;0,0479;0,0021;0,0003;0,0;0,0;0,0;0,0001
426;nublado;0,0005;0,0;0,0;0,0001;0,0;0,016;0,0823;0,2516;0,4399;0,6464;0,4795;0,6219;0,6123;0,4784;0,5712;0,3711;0,2383;0,0554;0,0033;0,0;0,0001;0,0015;0,0018;0,0016
427;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0111;0,0697;0,2351;0,2895;0,6165;0,7694;0,7781;0,8277;0,522;0,3485;0,4528;0,1911;0,0427;0,0044;0,0;0,0002;0,0013;0,0016;0,0017
428;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0432;0,2362;0,4591;0,7645;0,9782;1,0;0,9868;0,8563;0,7512;0,5118;0,23;0,0446;0,0022;0,0003;0,0;0,0;0,0;0,0001
429;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0478;0,1878;0,413;0,6857;0,8118;0,9885;0,9668;0,9178;0,741;0,4524;0,2442;0,0473;0,002;0,0003;0,0;0,0;0,0;0,0001
430;parcialmente_nublado;0,0008;0,0009;0,0012;0,001;0,0008;0,004;0,0538;0,1348;0,4095;0,5723;0,9517;0,8562;0,8648;0,6392;0,6202;0,4145;0,154;0,0468;0,0051;0,0008;0,0006;0,0004;0,0004;0,0004
431;parcialmente_nublado;0,0008;0,001;0,0012;0,001;0,0009;0,0044;0,0572;0,166;0,3449;0,6236;0,9129;0,8286;0,9117;0,5881;0,5431;0,3961;0,1699;0,0481;0,0052;0,0008;0,0007;0,0004;0,0004;0,0004
432;parcialmente_nublado;0,001;0,0007;0,001;0,0011;0,0007;0,0039;0,0568;0,183;0,2856;0,5893;0,8245;0,8471;0,7414;0,8638;0,6112;0,3954;0,2058;0,0494;0,0055;0,0009;0,0006;0,0005;0,0004;0,0003
433;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0468;0,199;0,443;0,7079;0,8397;0,9931;0,9654;0,8863;0,7856;0,5448;0,2287;0,0421;0,0019;0,0003;0,0;0,0;0,0;0,0001
434;parcialmente_nublado;0,0012;0,0009;0,0012;0,0012;0,0008;0,0045;0,048;0,2056;0,4527;0,6664;0,9803;1,0;0,975;0,9269;0,6245;0,4022;0,1612;0,0535;0,0063;0,0009;0,0007;0,0004;0,0005;0,0004
435;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0433;0,208;0,4418;0,7234;0,8084;1,0;1,0;0,8736;0,705;0,4833;0,2191;0,0473;0,0021;0,0003;0,0;0,0;0,0;0,0001
436;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0417;0,2076;0,472;0,7464;0,9086;1,0;0,9987;0,9341;0,837;0,4654;0,2288;0,0478;0,0021;0,0003;0,0;0,0;0,0;0,0001
437;parcialmente_nublado;0,0009;0,0008;0,0011;0,0011;0,0011;0,0034;0,0577;0,2145;0,389;0,5924;0,5481;0,7359;0,8003;0,8208;0,7609;0,3917;0,2394;0,0542;0,0052;0,0008;0,0005;0,0004;0,0003;0,0004
438;parcialmente_nublado;0,0011;0,0009;0,0011;0,0014;0,0009;0,0038;0,0591;0,1853;0,4445;0,5858;0,8524;0,7476;0,8528;0,776;0,5963;0,3549;0,1741;0,0504;0,0055;0,0007;0,0006;0,0004;0,0004;0,0004
439;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0448;0,2133;0,4867;0,7567;0,8759;1,0;0,9807;0,8661;0,7027;0,5105;0,2255;0,051;0,0024;0,0003;0,0;0,0;0,0;0,0001
440;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0436;0,1929;0,4137;0,7383;0,8492;0,9237;0,9716;0,8576;0,7109;0,4882;0,231;0,044;0,0021;0,0003;0,0;0,0;0,0;0,0001
441;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0076;0,1108;0,1967;0,3791;0,6386;0,7139;0,7106;0,906;0,5692;0,7162;0,2692;0,1511;0,0556;0,0027;0,0;0,0002;0,0016;0,0015;0,0016
442;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,038;0,2136;0,5121;0,7614;0,9249;0,9492;1,0;0,8883;0,7979;0,464;0,2614;0,0481;0,0021;0,0003;0,0;0,0;0,0;0,0001
443;parcialmente_nublado;0,001;0,001;0,0012;0,0013;0,0009;0,0038;0,0496;0,181;0,4106;0,5137;0,7305;0,8461;0,9033;0,7722;0,5158;0,3202;0,1976;0,045;0,0048;0,0009;0,0006;0,0005;0,0004;0,0004
444;nublado;0,0006;0,0;0,0;0,0001;0,0;0,0113;0,0981;0,2806;0,3035;0,5675;0,745;0,5566;0,5267;0,7263;0,3568;0,2816;0,1548;0,0408;0,0034;0,0;0,0002;0,0009;0,0013;0,0018
445;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0466;0,1983;0,4582;0,6456;0,8432;0,8929;1,0;0,9461;0,6884;0,4719;0,2399;0,0459;0,0021;0,0003;0,0;0,0;0,0;0,0001
446;parcialmente_nublado;0,0009;0,001;0,0012;0,001;0,0007;0,0038;0,0623;0,223;0,4281;0,5412;0,6696;0,9713;0,9344;0,7819;0,6121;0,4214;0,218;0,0488;0,0055;0,0008;0,0006;0,0004;0,0004;0,0004
447;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0457;0,2033;0,4561;0,7244;0,8908;0,934;1,0;0,8505;0,6948;0,5474;0,2506;0,0412;0,0021;0,0003;0,0;0,0;0,0;0,0001
